MSV,classCode,subjectCode
19005410,MAT3373E 2CLCMTKHTT,MAT3373E CLCMTKHTT
19005410,MAT3533 3CLCMTKHTT,MAT3533 CLCMTKHTT
19005410,MAT3562E 2CLCMTKHTT,MAT3562E CLCMTKHTT
19005414,CHE2118E TTH,CHE2118E TTH
19005414,CHE2130E TTH,CHE2130E TTH
19005414,CHE2145E TTH,CHE2145E TTH
19005414,CHE3212 TTH,CHE3212 TTH
19005414,MAT1101 11,MAT1101
19005414,PHI1002 7,PHI1002
19005420,BIO2088 2,BIO2088
19005420,BIO2220 4,BIO2220
19005420,BIO3302 2,BIO3302
19005420,BIO3303 2,BIO3303
19005420,BIO3304 2,BIO3304
19005420,CHE1067 1CLCHD,CHE1067 CLCHD
19005420,CHE2030E 1CLCHD,CHE2030E CLCHD
19005420,CHE3283 1CLCHD,CHE3283 CLCHD
19005420,CHE3300 4CLCHD,CHE3300 CLCHD
19005420,HIS1001 5,HIS1001
19005420,MAT1101 7,MAT1101
19005420,PHY1020 4CTĐB,PHY1020 CTĐB
19005420,PHY3508 1,PHY3508
19005420,PHY3606,PHY3606
19005420,PHY3608,PHY3608
19005420,POL1001 6,POL1001
19005463,HIS1001 3,HIS1001
19005463,MAT2407 2,MAT2407
19005463,MAT3452 2,MAT3452
19005463,MAT3525,MAT3525
19005463,MAT3533,MAT3533
19005463,PHI1002 12,PHI1002
19005484,HIS1001 7,HIS1001
19005484,HMO3608,HMO3608
19005484,HMO3609,HMO3609
19005484,HMO3610,HMO3610
19005484,HMO3611,HMO3611
19005484,PHY1100 4,PHY1100
19005484,PHY1103 1,PHY1103
19005510,BIO2043 CLCCNS,BIO2043 CLCCNS
19005510,BIO2127 2CLCCNS,BIO2127 CLCCNS
19005510,BIO2215E 5CLCCNS,BIO2215E CLCCNS
19005510,BIO2516 6CLCCNS,BIO2516 CLCCNS
19005510,BIO2800 5CLCCNS,BIO2800 CLCCNS
19005510,BIO3302E 5CLCCNS,BIO3302E CLCCNS
19005510,BIO3802E 2CLCCNS,BIO3802E CLCCNS
19005510,CHE1081 7,CHE1081
19005510,MAT1101 13,MAT1101
19005510,PHI1002 1,PHI1002
19005520,CHE1079,CHE1079
19005520,CHE3045,CHE3045
19005520,CHE3253,CHE3253
19005520,CHE3254,CHE3254
19005524,BIO2127 1CLCCNS,BIO2127 CLCCNS
19005524,BIO2215E 2CLCCNS,BIO2215E CLCCNS
19005524,BIO2516 2CLCCNS,BIO2516 CLCCNS
19005524,BIO2800 5CLCCNS,BIO2800 CLCCNS
19005524,BIO3302E 3CLCCNS,BIO3302E CLCCNS
19005524,BIO3802E 1CLCCNS,BIO3802E CLCCNS
19005525,BIO2201 4,BIO2201
19005525,BIO2202 6,BIO2202
19005525,CHE1083,CHE1083
19005525,CHE1084,CHE1084
19005525,CHE2130E TTH,CHE2130E TTH
19005525,CHE2145E TTH,CHE2145E TTH
19005525,CHE3212 TTH,CHE3212 TTH
19005525,MAT1101 12,MAT1101
19005530,BIO2044,BIO2044
19005530,BIO2045 2,BIO2045
19005530,BIO2092,BIO2092
19005530,BIO2201 2,BIO2201
19005530,BIO2202 1,BIO2202
19005530,BIO2206 2,BIO2206
19005530,BIO3252 3,BIO3252
19005530,PHI1002 1,PHI1002
19005530,POL1001 7,POL1001
19005538,BIO2044,BIO2044
19005538,BIO2092,BIO2092
19005538,BIO2201 3,BIO2201
19005538,BIO2206 1,BIO2206
19005538,BIO3252 1,BIO3252
19005538,CHE1080 4,CHE1080
19005538,EVS3158,EVS3158
19005538,EVS3232,EVS3232
19005538,EVS3244 2,EVS3244
19005538,EVS3287,EVS3287
19005538,EVS4073 1,EVS4073
19005538,MAT1192 3,MAT1192
19005550,MAT2306 2,MAT2306
19005550,MAT2311,MAT2311
19005550,MAT2407 1,MAT2407
19005550,MAT3306,MAT3306
19005550,MAT3347 1,MAT3347
19005556,MAT2403 2,MAT2403
19005556,MAT3373,MAT3373
19005556,MAT3452 1,MAT3452
19005556,MAT3525,MAT3525
19005559,MAT3300 1,MAT3300
19005559,MAT3301,MAT3301
19005559,MAT3305,MAT3305
19005559,MAT3306,MAT3306
19005559,MAT3347 1,MAT3347
19005565,MAT2403 4CLCMTKHTT,MAT2403 CLCMTKHTT
19005565,MAT2411E 1CLCMTKHTT,MAT2411E CLCMTKHTT
19005565,MAT3500 4CLCMTKHTT,MAT3500 CLCMTKHTT
19005565,MAT3533 2CLCMTKHTT,MAT3533 CLCMTKHTT
19005565,PHI1002 12,PHI1002
19005579,GEO2320 2,GEO2320
19005579,GEO3265,GEO3265
19005579,GEO3269,GEO3269
19005579,GEO3270,GEO3270
19005580,POL1001 7,POL1001
19005596,CHE1075,CHE1075
19005596,CHE1084,CHE1084
19005596,HIS1001 11,HIS1001
19005618,BIO2089 TNS,BIO2089 TNS
19005618,BIO2504 TNS,BIO2504 TNS
19005618,BIO3257 TNS,BIO3257 TNS
19005618,BIO3377 TNS,BIO3377 TNS
19005618,BIO3701 TNS,BIO3701 TNS
19005618,HIS1001 5,HIS1001
19005624,PHY1108 1,PHY1108
19005624,PHY2306,PHY2306
19005636,EVS3158,EVS3158
19005636,EVS3232,EVS3232
19005636,EVS3244 1,EVS3244
19005636,EVS3287,EVS3287
19005636,EVS4073 2,EVS4073
19005643,PHY2064E QTL,PHY2064E QTL
19005643,PHY2306E QTL,PHY2306E QTL
19005643,PHY3508E QTL,PHY3508E QTL
19005643,PHY3608E QTL,PHY3608E QTL
19005663,MAT3373,MAT3373
19005663,MAT3452 1,MAT3452
19005663,MAT3525,MAT3525
19005663,MAT3539 2,MAT3539
19005663,PHI1002 2,PHI1002
19005667,CHE1057 3,CHE1057
19005667,EVS2302 3,EVS2302
19005667,EVS3453,EVS3453
19005667,EVS3455,EVS3455
19005667,GEO1050 2,GEO1050
19005667,MAT1090 1,MAT1090
19005667,MAT1092 5,MAT1092
19005667,PHI1002 1,PHI1002
19005667,PHY1100 2,PHY1100
19005667,PHY1103 6,PHY1103
19005687,BIO2043 CLCCNS,BIO2043 CLCCNS
19005687,BIO2127 1CLCCNS,BIO2127 CLCCNS
19005687,BIO2215E 2CLCCNS,BIO2215E CLCCNS
19005687,BIO2516 1CLCCNS,BIO2516 CLCCNS
19005687,BIO2800 2CLCCNS,BIO2800 CLCCNS
19005687,BIO3302E 2CLCCNS,BIO3302E CLCCNS
19005687,BIO3802E 1CLCCNS,BIO3802E CLCCNS
19005693,CHE1084,CHE1084
19005693,CHE2114,CHE2114
19005705,HIS1001 7,HIS1001
19005705,MAT3525,MAT3525
19005705,MAT3533,MAT3533
19005705,POL1001 6,POL1001
19005714,CHE1084,CHE1084
19005714,CHE2114,CHE2114
19005714,MAT1101 1,MAT1101
19005721,HIS1001 9,HIS1001
19005721,MAT2411E 2CLCMTKHTT,MAT2411E CLCMTKHTT
19005721,MAT3373E 2CLCMTKHTT,MAT3373E CLCMTKHTT
19005721,MAT3500 3CLCMTKHTT,MAT3500 CLCMTKHTT
19005730,MAT2411E 1CLCMTKHTT,MAT2411E CLCMTKHTT
19005730,MAT3500 4CLCMTKHTT,MAT3500 CLCMTKHTT
19005730,MAT3517E 2CLCMTKHTT,MAT3517E CLCMTKHTT
19005730,MAT3533,MAT3533
19005746,MAT2411E 2CLCMTKHTT,MAT2411E CLCMTKHTT
19005751,PHY2302 7,PHY2302
19005751,PHY3163,PHY3163
19005751,PHY3508 1,PHY3508
19005751,PHY3606,PHY3606
19005751,PHY3608,PHY3608
19005751,POL1001 3,POL1001
19005756,CHE1067 1CLCHD,CHE1067 CLCHD
19005756,CHE1075E 1CLCHD,CHE1075E CLCHD
19005756,CHE2030E 1CLCHD,CHE2030E CLCHD
19005756,CHE3283 1CLCHD,CHE3283 CLCHD
19005756,GEO1050 6,GEO1050
19005779,GLO3122,GLO3122
19005779,GLO3158,GLO3158
19005779,GLO3198,GLO3198
19005779,GLO3228,GLO3228
19005779,GLO3229,GLO3229
19005780,CHE1048 2CLCCNH,CHE1048 CLCCNH
19005780,CHE3045E CLCCNH,CHE3045E CLCCNH
19005780,CHE3253 2CLCCNH,CHE3253 CLCCNH
19005780,CHE3254 2CLCCNH,CHE3254 CLCCNH
19005783,CHE1048,CHE1048
19005783,CHE1079,CHE1079
19005783,CHE3045,CHE3045
19005783,CHE3253,CHE3253
19005783,CHE3254,CHE3254
19005811,CHE1052,CHE1052
19005811,CHE1084,CHE1084
19005811,CHE1091 1,CHE1091
19005811,PHI1002 1,PHI1002
19005811,PHI1002 12,PHI1002
19005811,PHY2302 6,PHY2302
19005811,PHY3167 1,PHY3167
19005811,PHY3302,PHY3302
19005815,HIS1056 7,HIS1056
19005815,MAT2317 6CLCMTKHTT,MAT2317 CLCMTKHTT
19005815,MAT3551E 3CLCMTKHTT,MAT3551E CLCMTKHTT
19005815,MAT3562E 2CLCMTKHTT,MAT3562E CLCMTKHTT
19005818,BIO2043 CLCCNS,BIO2043 CLCCNS
19005818,BIO2127 1CLCCNS,BIO2127 CLCCNS
19005818,BIO2215E 2CLCCNS,BIO2215E CLCCNS
19005818,BIO2403E 4CLCCNS,BIO2403E CLCCNS
19005818,BIO2516 3CLCCNS,BIO2516 CLCCNS
19005818,BIO2800 2CLCCNS,BIO2800 CLCCNS
19005818,BIO3302E 2CLCCNS,BIO3302E CLCCNS
19005818,BIO3802E 1CLCCNS,BIO3802E CLCCNS
19005818,MAT1192 6CLCCNS,MAT1192 CLCCNS
19005845,BIO2405E QTS,BIO2405E QTS
19005845,BIO3227E QTS,BIO3227E QTS
19005845,BIO3252E QTS,BIO3252E QTS
19005845,BIO3370E QTS,BIO3370E QTS
19005845,BIO3372E QTS,BIO3372E QTS
19005857,MAT1076,MAT1076
19005857,MAT2321 TNT,MAT2321 TNT
19005859,HIS1001 12,HIS1001
19005859,MAT2317 4CLCMTKHTT,MAT2317 CLCMTKHTT
19005859,MAT2411E 2CLCMTKHTT,MAT2411E CLCMTKHTT
19005859,MAT3500 3CLCMTKHTT,MAT3500 CLCMTKHTT
19005860,CHE1067 1CLCHD,CHE1067 CLCHD
19005860,CHE2030E 1CLCHD,CHE2030E CLCHD
19005860,CHE3283 1CLCHD,CHE3283 CLCHD
19005871,MAT3452 2,MAT3452
19005871,MAT3539 2,MAT3539
19005893,CHE1075,CHE1075
19005893,CHE1075,CHE1075
19005893,CHE1079,CHE1079
19005893,CHE1084,CHE1084
19005893,CHE2021,CHE2021
19005893,CHE3045,CHE3045
19005893,CHE3253,CHE3253
19005893,CHE3254,CHE3254
19005893,HIS1001 1,HIS1001
19005893,PHY1100 2,PHY1100
19005895,CHE2121 TNH,CHE2121 TNH
19005895,CHE2130 TNH,CHE2130 TNH
19005895,CHE2131 TNH,CHE2131 TNH
19005898,BIO2089 TNS,BIO2089 TNS
19005898,BIO2504 TNS,BIO2504 TNS
19005898,BIO3257 TNS,BIO3257 TNS
19005898,BIO3377 TNS,BIO3377 TNS
19005898,MAT1292 2TNS,MAT1292 TNS
19005898,POL1001 12,POL1001
19005900,BIO2127 2CLCCNS,BIO2127 CLCCNS
19005900,BIO2215E 6CLCCNS,BIO2215E CLCCNS
19005900,BIO2516 5CLCCNS,BIO2516 CLCCNS
19005900,BIO2800 6CLCCNS,BIO2800 CLCCNS
19005900,BIO3302E 6CLCCNS,BIO3302E CLCCNS
19005900,BIO3802E 2CLCCNS,BIO3802E CLCCNS
19005900,CHE1057 6CLCCNS,CHE1057 CLCCNS
19005906,BIO2088 3,BIO2088
19005906,BIO2220 3,BIO2220
19005906,BIO3302 3,BIO3302
19005906,BIO3303 3,BIO3303
19005906,BIO3304 3,BIO3304
19005928,BIO2088 2,BIO2088
19005928,BIO2220 3,BIO2220
19005928,BIO3252 3,BIO3252
19005928,BIO3302 2,BIO3302
19005928,BIO3304 2,BIO3304
19005931,GEO2320 2,GEO2320
19005931,GEO3265,GEO3265
19005931,GEO3269,GEO3269
19005931,GEO3270,GEO3270
19005931,MAT1090 1,MAT1090
19005934,HIS1001 3,HIS1001
19005934,MAT2301 1,MAT2301
19005934,MAT2406,MAT2406
19005934,MAT3525,MAT3525
19005934,MAT3533,MAT3533
19005934,PHY1100 13,PHY1100
19005934,POL1001 2,POL1001
19005950,BIO2127 2CLCCNS,BIO2127 CLCCNS
19005950,BIO2215E 6CLCCNS,BIO2215E CLCCNS
19005950,BIO2516 5CLCCNS,BIO2516 CLCCNS
19005950,BIO2800 6CLCCNS,BIO2800 CLCCNS
19005950,BIO3302E 6CLCCNS,BIO3302E CLCCNS
19005950,BIO3802E 2CLCCNS,BIO3802E CLCCNS
19005954,BIO2044,BIO2044
19005954,BIO2045 2,BIO2045
19005954,BIO2092,BIO2092
19005954,BIO2201 2,BIO2201
19005954,BIO2202 1,BIO2202
19005954,BIO2206 2,BIO2206
19005954,BIO3252 1,BIO3252
19005965,PHI1002 11,PHI1002
19005965,PHY1113 5,PHY1113
19005965,PHY3508 1,PHY3508
19005965,PHY3606,PHY3606
19005965,PHY3608,PHY3608
19005982,CHE1080 4,CHE1080
19005982,HIS1001 7,HIS1001
19005982,HMO3608,HMO3608
19005982,HMO3609,HMO3609
19005982,HMO3610,HMO3610
19005982,HMO3611,HMO3611
19005982,PHY1103 1,PHY1103
19006007,HIS1001 5,HIS1001
19006007,MAT2303 1,MAT2303
19006007,MAT2314,MAT2314
19006007,MAT3365,MAT3365
19006007,MAT3452 1,MAT3452
19006014,CHE1048 2CLCCNH,CHE1048 CLCCNH
19006014,CHE1067 2CLCHD,CHE1067 CLCHD
19006014,CHE2030E 2CLCHD,CHE2030E CLCHD
19006014,CHE3283 1CLCHD,CHE3283 CLCHD
19006014,PHI1002 7,PHI1002
19006014,PHY1100 13,PHY1100
19006025,PHY3508 1,PHY3508
19006025,PHY3606,PHY3606
19006025,PHY3608,PHY3608
19006034,BIO2088 2,BIO2088
19006034,BIO2220 3,BIO2220
19006034,BIO3302 2,BIO3302
19006034,BIO3303 2,BIO3303
19006034,BIO3304 2,BIO3304
19006039,HIS1001 11,HIS1001
19006039,MAT2407 2,MAT2407
19006039,MAT3452 2,MAT3452
19006039,MAT3525,MAT3525
19006039,MAT3533,MAT3533
19006053,BIO2088 2,BIO2088
19006053,BIO2220 2,BIO2220
19006053,BIO3302 2,BIO3302
19006053,BIO3303 2,BIO3303
19006053,BIO3304 2,BIO3304
19006053,CHE1057 3,CHE1057
19006057,BIO2127 1CLCCNS,BIO2127 CLCCNS
19006057,BIO2215E 2CLCCNS,BIO2215E CLCCNS
19006057,BIO2516 1CLCCNS,BIO2516 CLCCNS
19006057,BIO2800 2CLCCNS,BIO2800 CLCCNS
19006057,BIO3302E 2CLCCNS,BIO3302E CLCCNS
19006057,BIO3802E 1CLCCNS,BIO3802E CLCCNS
19006057,POL1001 5,POL1001
19006060,CHE1080 4,CHE1080
19006060,GEO2320 2,GEO2320
19006060,GEO3265,GEO3265
19006060,GEO3269,GEO3269
19006060,GEO3270,GEO3270
19006060,PHI1002 9,PHI1002
19006060,PHY1103 7,PHY1103
19006062,CHE1052 4CLCHD,CHE1052 CLCHD
19006062,CHE2030E 2CLCHD,CHE2030E CLCHD
19006062,CHE3283 2CLCHD,CHE3283 CLCHD
19006062,HIS1056 8,HIS1056
19006067,CHE1067 1CLCHD,CHE1067 CLCHD
19006067,CHE1075E 1CLCHD,CHE1075E CLCHD
19006067,CHE2030E 1CLCHD,CHE2030E CLCHD
19006067,CHE3283 1CLCHD,CHE3283 CLCHD
19006069,CHE2030E 2CLCHD,CHE2030E CLCHD
19006069,CHE2114E 1CLCHD,CHE2114E CLCHD
19006069,EVS2017,EVS2017
19006069,EVS2109,EVS2109
19006069,EVS3244 1,EVS3244
19006069,EVS3248,EVS3248
19006069,EVS3409,EVS3409
19006069,HIS1001 10,HIS1001
19006069,MAT1092 1,MAT1092
19006074,CHE1048 2CLCCNH,CHE1048 CLCCNH
19006074,CHE1067 1CLCHD,CHE1067 CLCHD
19006074,CHE2030E 2CLCHD,CHE2030E CLCHD
19006074,CHE3283 1CLCHD,CHE3283 CLCHD
19006075,CHE1067 1CLCHD,CHE1067 CLCHD
19006075,CHE2030E 1CLCHD,CHE2030E CLCHD
19006075,CHE3283 1CLCHD,CHE3283 CLCHD
19006080,CHE1067 1CLCHD,CHE1067 CLCHD
19006080,CHE2030E 2CLCHD,CHE2030E CLCHD
19006080,CHE3283 1CLCHD,CHE3283 CLCHD
19006080,CHE3300 4CLCHD,CHE3300 CLCHD
19006080,MAT1092 8CLCCNH,MAT1092 CLCCNH
19006081,BIO2044,BIO2044
19006081,BIO2045 2,BIO2045
19006081,BIO2092,BIO2092
19006081,BIO2201 4,BIO2201
19006081,BIO2202 4,BIO2202
19006081,BIO3252 3,BIO3252
19006081,PHY1100 4,PHY1100
19006082,BIO2088 4,BIO2088
19006082,BIO2202 5,BIO2202
19006082,BIO2220 1,BIO2220
19006082,BIO3302 1,BIO3302
19006082,BIO3303 4,BIO3303
19006082,CHE1081 2,CHE1081
19006089,PHY2302 6,PHY2302
19006089,PHY3163,PHY3163
19006089,PHY3606,PHY3606
19006089,PHY3608,PHY3608
19006115,GEO2320 2,GEO2320
19006115,GEO3265,GEO3265
19006115,GEO3269,GEO3269
19006115,GEO3270,GEO3270
19006115,PHY1113 3,PHY1113
19006115,PHY3167 1,PHY3167
19006115,PHY3302,PHY3302
19006115,POL1001 3,POL1001
19006133,CHE1075,CHE1075
19006133,CHE1084,CHE1084
19006133,CHE3045,CHE3045
19006154,GEO1050 4,GEO1050
19006154,PHI1002 9,PHI1002
19006154,PHY1103 12,PHY1103
19006154,POL1001 8,POL1001
19006156,PHI1002 8,PHI1002
19006156,PHY2302 7,PHY2302
19006156,PHY3167 2,PHY3167
19006156,PHY3302,PHY3302
19006160,CHE2018,CHE2018
19006160,CHE3045,CHE3045
19006160,CHE3254,CHE3254
19006160,HIS1001 11,HIS1001
19006160,MAT1092 7,MAT1092
19006178,MAT2411E 2CLCMTKHTT,MAT2411E CLCMTKHTT
19006178,MAT3373E 2CLCMTKHTT,MAT3373E CLCMTKHTT
19006178,MAT3533 3CLCMTKHTT,MAT3533 CLCMTKHTT
19006178,MAT3562E 1CLCMTKHTT,MAT3562E CLCMTKHTT
19006180,GEO2320 2,GEO2320
19006180,GEO3265,GEO3265
19006180,GEO3269,GEO3269
19006180,GEO3270,GEO3270
19006181,CHE2121 TNH,CHE2121 TNH
19006181,CHE2130 TNH,CHE2130 TNH
19006181,CHE2131 TNH,CHE2131 TNH
19006182,CHE2130E TTH,CHE2130E TTH
19006182,CHE2145E TTH,CHE2145E TTH
19006182,CHE3212 TTH,CHE3212 TTH
19006182,PHY2304 6,PHY2304
19006182,PHY3163,PHY3163
19006182,PHY3606,PHY3606
19006182,PHY3608,PHY3608
19006216,GEO2300 3,GEO2300
19006216,GEO2320 2,GEO2320
19006216,GEO3265,GEO3265
19006216,GEO3266,GEO3266
19006216,GEO3270,GEO3270
19006216,MAT1090 2,MAT1090
19006216,POL1001 11,POL1001
19006243,GEO2320 2,GEO2320
19006243,GEO3265,GEO3265
19006243,GEO3269,GEO3269
19006243,GEO3270,GEO3270
19006243,MAT1090 1,MAT1090
19006264,CHE1048,CHE1048
19006264,CHE2030E 2CLCHD,CHE2030E CLCHD
19006264,CHE3283 2CLCHD,CHE3283 CLCHD
19006272,BIO2127 2CLCCNS,BIO2127 CLCCNS
19006272,BIO2215E 6CLCCNS,BIO2215E CLCCNS
19006272,BIO2516 5CLCCNS,BIO2516 CLCCNS
19006272,BIO2800 6CLCCNS,BIO2800 CLCCNS
19006272,BIO3302E 6CLCCNS,BIO3302E CLCCNS
19006272,BIO3802E 2CLCCNS,BIO3802E CLCCNS
19006272,PHY1103 2,PHY1103
19006303,GLO3122,GLO3122
19006303,GLO3158,GLO3158
19006303,GLO3198,GLO3198
19006303,GLO3228,GLO3228
19006303,GLO3229,GLO3229
19006303,MAT1101 13,MAT1101
19006303,PHI1002 2,PHI1002
19006304,CHE1067 1CLCHD,CHE1067 CLCHD
19006304,CHE2030E 1CLCHD,CHE2030E CLCHD
19006304,CHE3283 1CLCHD,CHE3283 CLCHD
19006323,GEO1050 3,GEO1050
19006323,HIS1001 1,HIS1001
19006323,MAT2407 2,MAT2407
19006323,MAT3452 2,MAT3452
19006323,MAT3525,MAT3525
19006323,MAT3533,MAT3533
19006330,EVS3158,EVS3158
19006330,EVS3232,EVS3232
19006330,EVS3244 1,EVS3244
19006330,EVS3287,EVS3287
19006330,EVS4073 1,EVS4073
19006330,MAT1092 7,MAT1092
19006354,GEO2320 2,GEO2320
19006354,GEO3265,GEO3265
19006354,GEO3269,GEO3269
19006354,GEO3270,GEO3270
19006354,MAT1090 1,MAT1090
19006354,PHI1002 9,PHI1002
19006357,MAT2411E 1CLCMTKHTT,MAT2411E CLCMTKHTT
19006357,MAT3373E 1CLCMTKHTT,MAT3373E CLCMTKHTT
19006357,MAT3500 3CLCMTKHTT,MAT3500 CLCMTKHTT
19006357,MAT3533 3CLCMTKHTT,MAT3533 CLCMTKHTT
19006357,MAT3562E 2CLCMTKHTT,MAT3562E CLCMTKHTT
19006362,CHE1079,CHE1079
19006362,CHE3045,CHE3045
19006362,CHE3253,CHE3253
19006362,CHE3254,CHE3254
19006372,BIO2405E QTS,BIO2405E QTS
19006372,BIO3227E QTS,BIO3227E QTS
19006372,BIO3252E QTS,BIO3252E QTS
19006372,BIO3370E QTS,BIO3370E QTS
19006372,BIO3372E QTS,BIO3372E QTS
19006377,PHI1002 6,PHI1002
19006377,PHY3167 2,PHY3167
19006377,PHY3302,PHY3302
19006378,CHE1075,CHE1075
19006378,CHE1079,CHE1079
19006378,CHE3045,CHE3045
19006378,CHE3253,CHE3253
19006378,CHE3254,CHE3254
19006379,PHI1002 6,PHI1002
19006379,PHY1108 7,PHY1108
19006379,PHY3167 2,PHY3167
19006379,PHY3302,PHY3302
19006380,PHY3167 2,PHY3167
19006380,PHY3302,PHY3302
19006387,MAT2411E 2CLCMTKHTT,MAT2411E CLCMTKHTT
19006387,MAT3373E 2CLCMTKHTT,MAT3373E CLCMTKHTT
19006387,MAT3533,MAT3533
19006389,MAT2411E 2CLCMTKHTT,MAT2411E CLCMTKHTT
19006389,MAT3373E 2CLCMTKHTT,MAT3373E CLCMTKHTT
19006389,MAT3500 3CLCMTKHTT,MAT3500 CLCMTKHTT
19006391,EVS3158,EVS3158
19006391,EVS3232,EVS3232
19006391,EVS3244 2,EVS3244
19006391,EVS3287,EVS3287
19006391,EVS4073 1,EVS4073
19006407,EVS2017,EVS2017
19006407,EVS2109,EVS2109
19006407,EVS3244 1,EVS3244
19006407,EVS3248,EVS3248
19006407,EVS3409,EVS3409
19006407,POL1001 4,POL1001
19006446,CHE1080 3,CHE1080
19006446,PHI1002 6,PHI1002
19006446,PHY1108 7,PHY1108
19006446,PHY3167 1,PHY3167
19006446,PHY3302,PHY3302
19006452,PHY2064E QTL,PHY2064E QTL
19006452,PHY2306E QTL,PHY2306E QTL
19006452,PHY3508E QTL,PHY3508E QTL
19006452,PHY3608E QTL,PHY3608E QTL
19006453,GLO3122,GLO3122
19006453,GLO3158,GLO3158
19006453,GLO3198,GLO3198
19006453,GLO3228,GLO3228
19006453,GLO3229,GLO3229
19006453,PHY1103 2,PHY1103
19006464,MAT1076,MAT1076
19006464,MAT2306 1,MAT2306
19006464,MAT2311,MAT2311
19006464,MAT3306,MAT3306
19006464,MAT3347 1,MAT3347
19006490,CHE1048 2CLCCNH,CHE1048 CLCCNH
19006490,CHE1067 2CLCHD,CHE1067 CLCHD
19006490,CHE2030E 2CLCHD,CHE2030E CLCHD
19006490,CHE3283 1CLCHD,CHE3283 CLCHD
19006493,CHE1048,CHE1048
19006493,CHE2030E 2CLCHD,CHE2030E CLCHD
19006493,CHE3283 2CLCHD,CHE3283 CLCHD
19006503,EVS2017,EVS2017
19006503,EVS2109,EVS2109
19006503,EVS3244 1,EVS3244
19006503,EVS3248,EVS3248
19006503,EVS3409,EVS3409
19006503,PHY1100 2,PHY1100
19006526,PHY1113 7,PHY1113
19006526,PHY2302 3,PHY2302
19006526,PHY2304 7,PHY2304
19006537,CHE1075,CHE1075
19006537,CHE1084,CHE1084
19006537,CHE1090,CHE1090
19006542,GEO2304,GEO2304
19006542,GEO3143,GEO3143
19006542,GEO3360,GEO3360
19006542,HIS1001 2,HIS1001
19006542,MAT1090 2,MAT1090
19006542,PHI1002 4,PHI1002
19006548,PHY1113 3,PHY1113
19006548,PHY3167 1,PHY3167
19006548,PHY3302,PHY3302
19006552,GEO2320 2,GEO2320
19006552,GEO3265,GEO3265
19006552,GEO3269,GEO3269
19006552,GEO3270,GEO3270
19006552,PHY1100 10,PHY1100
19006556,CHE1048 2CLCCNH,CHE1048 CLCCNH
19006556,CHE3045E CLCCNH,CHE3045E CLCCNH
19006556,CHE3253 2CLCCNH,CHE3253 CLCCNH
19006556,CHE3254 2CLCCNH,CHE3254 CLCCNH
19006580,CHE1067 1CLCHD,CHE1067 CLCHD
19006580,CHE2030E 1CLCHD,CHE2030E CLCHD
19006580,CHE3283 1CLCHD,CHE3283 CLCHD
19006588,PHY3167 1,PHY3167
19006588,PHY3302,PHY3302
19006590,CHE2130E TTH,CHE2130E TTH
19006590,CHE2145E TTH,CHE2145E TTH
19006590,CHE3212 TTH,CHE3212 TTH
19006590,MAT1192 8QTS,MAT1192 QTS
19006596,BIO2504 TNS,BIO2504 TNS
19006596,BIO3377 TNS,BIO3377 TNS
19006596,BIO3504 2TNS,BIO3504 TNS
19006596,CHE1048 2CLCCNH,CHE1048 CLCCNH
19006596,CHE1052 2CLCCNH,CHE1052 CLCCNH
19006596,CHE3045E CLCCNH,CHE3045E CLCCNH
19006596,CHE3253 2CLCCNH,CHE3253 CLCCNH
19006596,CHE3254 2CLCCNH,CHE3254 CLCCNH
19006596,MAT1101 14,MAT1101
19006596,PHI1002 11,PHI1002
19006596,PHY1103 17CLCCNH,PHY1103 CLCCNH
19006598,CHE1084,CHE1084
19006598,CHE1090,CHE1090
19006598,MAT1101 7,MAT1101
19006599,GEO2320 2,GEO2320
19006599,GEO3265,GEO3265
19006599,GEO3269,GEO3269
19006599,GEO3270,GEO3270
19006599,MAT1091 2,MAT1091
19006599,PHY1103 1,PHY1103
19006606,CHE1067 1CLCHD,CHE1067 CLCHD
19006606,CHE2030E 1CLCHD,CHE2030E CLCHD
19006606,CHE3283 1CLCHD,CHE3283 CLCHD
19006607,PHY2064E QTL,PHY2064E QTL
19006607,PHY2306E QTL,PHY2306E QTL
19006607,PHY3508E QTL,PHY3508E QTL
19006607,PHY3608E QTL,PHY3608E QTL
19006612,BIO2405E QTS,BIO2405E QTS
19006612,BIO3227E QTS,BIO3227E QTS
19006612,BIO3252E QTS,BIO3252E QTS
19006612,BIO3370E QTS,BIO3370E QTS
19006612,PHY1108 1,PHY1108
19006612,PHY2306,PHY2306
19006621,BIO2088 1,BIO2088
19006621,BIO2220 2,BIO2220
19006621,BIO3302 1,BIO3302
19006621,BIO3303 2,BIO3303
19006621,BIO3304 2,BIO3304
19006621,CHE1057 3,CHE1057
19006622,MAT2306 2,MAT2306
19006622,MAT2311,MAT2311
19006622,MAT2407 1,MAT2407
19006622,MAT3305,MAT3305
19006622,MAT3306,MAT3306
19006622,MAT3347 1,MAT3347
19006622,PHI1002 3,PHI1002
19006630,MAT1076,MAT1076
19006630,MAT2407 3TNT,MAT2407 TNT
19006630,MAT3306,MAT3306
19006630,MAT3347 1,MAT3347
19006630,PHI1002 10,PHI1002
19006634,MAT2407 2,MAT2407
19006634,MAT3452 2,MAT3452
19006634,MAT3525,MAT3525
19006634,MAT3533,MAT3533
19006637,BIO2088 4,BIO2088
19006637,BIO2201 1,BIO2201
19006637,BIO2220 3,BIO2220
19006637,BIO3302 4,BIO3302
