firstSubjectCode,secondSubjectCode,studentsSameTwoSubjects,numberStudents
BIO2044,GEO3143,[],0
BIO2044,GEO3209,[],0
BIO2044,GEO3219,[],0
BIO2044,GEO3224,[],0
BIO2044,GEO3237,[],0
BIO2044,GEO3263,[],0
BIO2044,GEO3265,[],0
BIO2044,GEO3266,[],0
BIO2044,GEO3269,[],0
BIO2044,GEO3270,[],0
BIO2044,GEO3304,[],0
BIO2044,GEO3305,[],0
BIO2044,GEO3360,[],0
BIO2044,GEO3400,[],0
BIO2044,GEO3402,[],0
BIO2044,GEO3403,[],0
BIO2044,GLO2038,[],0
BIO2044,GLO2056,[],0
BIO2044,GLO2069 CLCĐC,[],0
BIO2044,GLO2093,[],0
BIO2044,GLO2099,[],0
BIO2044,GLO3122,[19003659],1
BIO2044,GLO3158,[19003659],1
BIO2044,GLO3196 CLCĐC,[],0
BIO2044,GLO3197 CLCĐC,[],0
BIO2044,GLO3198,[19003659],1
BIO2044,GLO3228,[19003659],1
BIO2044,GLO3229,[19003659],1
BIO2044,HIS1001,"[19000545, 19003334, 19004913, 19006762, 19009315, 20005954]",6
BIO2044,HIS1056,[],0
BIO2044,HMO2021,[],0
BIO2044,HMO2106,[],0
BIO2044,HMO2110,[],0
BIO2044,HMO2201,[],0
BIO2044,HMO3178,[],0
BIO2044,HMO3181,[],0
BIO2044,HMO3204,[],0
BIO2044,HMO3302,[],0
BIO2044,HMO3303,[],0
BIO2044,HMO3306,[],0
BIO2044,HMO3307,[],0
BIO2044,HMO3311,[],0
BIO2044,HMO3312,[],0
BIO2044,HMO3321,[],0
BIO2044,HMO3507,[],0
BIO2044,HMO3521,[],0
BIO2044,HMO3600,[],0
BIO2044,HMO3601,[],0
BIO2044,HMO3602,[],0
BIO2044,HMO3603,[],0
BIO2044,HMO3608,[],0
BIO2044,HMO3609,[],0
BIO2044,HMO3610,[],0
BIO2044,HMO3611,[],0
BIO2044,K300 TTKHMT,[],0
BIO2044,MAT1076,[],0
BIO2044,MAT1090,"[19000145, 19007176, 19007201]",3
BIO2044,MAT1091,"[19001739, 19003076, 19007176, 19009047]",4
BIO2044,MAT1092,[],0
BIO2044,MAT1092 CLCCNH,[],0
BIO2044,MAT1092 CLCHD,[],0
BIO2044,MAT1092 TTH,[],0
BIO2044,MAT1101,[19009594],1
BIO2044,MAT1192,"[18008510, 19003239, 19005538, 19006949, 19009254]",5
BIO2044,MAT1192 CLCCNS,[],0
BIO2044,MAT1192 QTS,[],0
BIO2044,MAT1259 TNS,[],0
BIO2044,MAT1292 TNH,[],0
BIO2044,MAT1292 TNS,[],0
BIO2044,MAT2034,[],0
BIO2044,MAT2301,[],0
BIO2044,MAT2303,[],0
BIO2044,MAT2303 TNT,[],0
BIO2044,MAT2306,[],0
BIO2044,MAT2308,[],0
BIO2044,MAT2310,[],0
BIO2044,MAT2311,[],0
BIO2044,MAT2311 TNT,[],0
BIO2044,MAT2314,[],0
BIO2044,MAT2314 TNT,[],0
BIO2044,MAT2317 CLCMTKHTT,[],0
BIO2044,MAT2318,[],0
BIO2044,MAT2321 TNT,[],0
BIO2044,MAT2403,[],0
BIO2044,MAT2403 CLCMTKHTT,[],0
BIO2044,MAT2406,[],0
BIO2044,MAT2407,[19009108],1
BIO2044,MAT2407 TNT,[],0
BIO2044,MAT2411E CLCMTKHTT,[19003951],1
BIO2044,MAT2502,[],0
BIO2044,MAT2502 CLCMTKHTT,[],0
BIO2044,MAT3101 TNT,[],0
BIO2044,MAT3300,[],0
BIO2044,MAT3300 TNT,[],0
BIO2044,MAT3301,[],0
BIO2044,MAT3305,[],0
BIO2044,MAT3306,[],0
BIO2044,MAT3318 TNT,[],0
BIO2044,MAT3322 TNT,[],0
BIO2044,MAT3340 TNT,[],0
BIO2044,MAT3344,[],0
BIO2044,MAT3344 TNT,[],0
BIO2044,MAT3347,[],0
BIO2044,MAT3365,[],0
BIO2044,MAT3373,[],0
BIO2044,MAT3373E CLCMTKHTT,[19003951],1
BIO2044,MAT3379,[],0
BIO2044,MAT3452,[19009108],1
BIO2044,MAT3500,[],0
BIO2044,MAT3500 CLCMTKHTT,[],0
BIO2044,MAT3506,[],0
BIO2044,MAT3507,[],0
BIO2044,MAT3509,[],0
BIO2044,MAT3514,[],0
BIO2044,MAT3517E CLCMTKHTT,[],0
BIO2044,MAT3525,[19009108],1
BIO2044,MAT3533,[19009108],1
BIO2044,MAT3533 CLCMTKHTT,[19003951],1
BIO2044,MAT3535 CLCMTKHTT,[],0
BIO2044,MAT3539,[],0
BIO2044,MAT3551E CLCMTKHTT,[],0
BIO2044,MAT3554 CLCMTKHTT,[],0
BIO2044,MAT3554E CLCMTKHTT,[],0
BIO2044,MAT3562E CLCMTKHTT,[19003951],1
BIO2044,MAT4072,[],0
BIO2044,MAT4073,[],0
BIO2044,MNS1052,[],0
BIO2044,PHI1002,"[19000545, 19003032, 19003951, 19004128, 19005530, 19007301, 19008511, 19009108, 19009315, 19009432, 20005954, 20008763]",12
BIO2044,PHY1012 TNL,[],0
BIO2044,PHY1013 TNL,[],0
BIO2044,PHY1020,[],0
BIO2044,PHY1020 CTĐB,[],0
BIO2044,PHY1100,"[19000871, 19006081, 19007201]",3
BIO2044,PHY1100E CLCCNKTMT,[],0
BIO2044,PHY1103,"[19000145, 19000954, 19003731, 19003904, 19004128]",5
BIO2044,PHY1103 CLCCNH,[],0
BIO2044,PHY1103 CLCHD,[],0
BIO2044,PHY1103 CLCMTKHTT,[],0
BIO2044,PHY1103 QTS,[],0
BIO2044,PHY1106 QTL,[],0
BIO2044,PHY1108,[19008511],1
BIO2044,PHY1108 QTL,[],0
BIO2044,PHY1113,[19005017],1
BIO2044,PHY1113 TNL,[],0
BIO2044,PHY1161 CTĐB,[],0
BIO2044,PHY1161 TTH,[],0
BIO2044,PHY2004,[],0
BIO2044,PHY2004 QTL,[],0
BIO2044,PHY2064 TNL,[],0
BIO2044,PHY2064E QTL,[],0
BIO2044,PHY2206,[],0
BIO2044,PHY2302,[],0
BIO2044,PHY2302 TNL,[],0
BIO2044,PHY2302E QTL,[],0
BIO2044,PHY2303 TNL,[],0
BIO2044,PHY2304,[],0
BIO2044,PHY2304E QTL,[],0
BIO2044,PHY2306,[],0
BIO2044,PHY2306E QTL,[],0
BIO2044,PHY2310,[],0
BIO2044,PHY2500,[],0
BIO2044,PHY2502,[],0
BIO2044,PHY3163,[],0
BIO2044,PHY3163 QTL,[],0
BIO2044,PHY3167,[19008511],1
BIO2044,PHY3301,[],0
BIO2044,PHY3302,[19008511],1
BIO2044,PHY3303,[],0
BIO2044,PHY3314,[],0
BIO2044,PHY3346 TNL,[],0
BIO2044,PHY3508,[],0
BIO2044,PHY3508 TNL,[],0
BIO2044,PHY3508E QTL,[],0
BIO2044,PHY3605E QTL,[],0
BIO2044,PHY3606,[],0
BIO2044,PHY3606 TNL,[],0
BIO2044,PHY3608,[],0
BIO2044,PHY3608 TNL,[19005017],1
BIO2044,PHY3608E QTL,[],0
BIO2044,PHY3609,[],0
BIO2044,PHY3624,[],0
BIO2044,POL1001,"[19003951, 19004128, 19005530, 20005954]",4
BIO2044,SMP1010,[],0
BIO2044,SMP1010 CLCRHM,[],0
BIO2044,SMP1012,[],0
BIO2044,SMP1055,[],0
BIO2044,SMP2052,[],0
BIO2044,SMP2053,[],0
BIO2044,SMP2054,[],0
BIO2044,SMP2401 CLCRHM,[],0
BIO2044,SMP2701,[],0
BIO2045,BIO2045E CLCCNS,[],0
BIO2045,BIO2088,[18007275],1
BIO2045,BIO2089 TNS,[],0
BIO2045,BIO2092,"[19000012, 19000145, 19000871, 19000880, 19000903, 19000954, 19001739, 19002118, 19002671, 19002972, 19003032, 19003076, 19003334, 19003571, 19003587, 19003659, 19003731, 19003736, 19003904, 19003951, 19004146, 19004249, 19004315, 19004348, 19004913, 19004987, 19005017, 19005075, 19005135, 19005530, 19005954, 19006081, 19006762, 19007176, 19007201, 19007301, 19007399, 19007584, 19007688, 19008032, 19008152, 19008511, 19008763, 19008788, 19008934, 19009047, 19009108, 19009254, 19009432, 19009594, 19009917]",51
BIO2045,BIO2127 CLCCNS,[],0
BIO2045,BIO2201,"[19000012, 19000145, 19000307, 19000380, 19000871, 19000880, 19000903, 19000954, 19001739, 19002118, 19002671, 19002972, 19003032, 19003076, 19003334, 19003571, 19003587, 19003659, 19003731, 19003736, 19003951, 19004146, 19004249, 19004315, 19004913, 19004987, 19005017, 19005075, 19005135, 19005530, 19005954, 19006081, 19006762, 19006949, 19007176, 19007301, 19007363, 19007399, 19007584, 19007688, 19008032, 19008152, 19008511, 19008763, 19008788, 19008934, 19009047, 19009108, 19009254, 19009315, 19009432, 19009594, 19009917, 20009047]",54
BIO2045,BIO2202,"[18005255, 19000012, 19000145, 19000380, 19000871, 19000954, 19001739, 19002118, 19002671, 19002972, 19003032, 19003076, 19003334, 19003587, 19003659, 19003731, 19003904, 19003951, 19004146, 19004249, 19004315, 19004913, 19004987, 19005017, 19005075, 19005135, 19005530, 19005954, 19006081, 19006762, 19007201, 19007301, 19007363, 19007399, 19007584, 19007688, 19008032, 19008152, 19008511, 19008763, 19008788, 19008934, 19009047, 19009108, 19009254, 19009315, 19009432, 19009594, 19009917, 20009047]",50
BIO2045,BIO2203,"[18000003, 19005017, 19007176, 19009108, 20000521, 20000733, 20001206, 20001940, 20002118, 20002943, 20003076, 20003389, 20003731, 20003736, 20004751, 20005530, 20005538, 20005954, 20007399, 20008325, 20009046, 20009047, 20009669, 20009773]",24
BIO2045,BIO2204,"[19000145, 19000307, 19000903, 19000954, 19003571, 19004128, 19006949, 19007201, 19008152, 19009917, 20000733, 20001206, 20001940, 20002118, 20003076, 20003389, 20003731, 20003736, 20004751, 20005436, 20005530, 20005538, 20007201, 20009046, 20009047, 20009669, 20009773]",27
BIO2045,BIO2206,"[19000012, 19000145, 19000380, 19000871, 19000903, 19000954, 19001739, 19002118, 19002671, 19002972, 19003076, 19003334, 19003571, 19003587, 19003659, 19003731, 19003736, 19003951, 19004249, 19004315, 19005017, 19005135, 19005530, 19005954, 19006949, 19007201, 19007301, 19007363, 19007584, 19007688, 19008032, 19008152, 19008763, 19008788, 19008934, 19009047, 19009108, 19009254, 19009315, 19009432, 19009594, 19009917, 20001206, 20005538, 20007201]",45
BIO2045,BIO2210,[19000307],1
BIO2045,BIO2210 CLCRHM,[],0
BIO2045,BIO2215E CLCCNS,[],0
BIO2045,BIO2220,"[19003736, 19004348]",2
BIO2045,BIO2400,[],0
BIO2045,BIO2400E CLCCNS,[],0
BIO2045,BIO2403E CLCCNS,[],0
BIO2045,BIO2405E QTS,[],0
BIO2045,BIO2504 TNS,[],0
BIO2045,BIO2516 CLCCNS,[],0
BIO2045,BIO2800 CLCCNS,[],0
BIO2045,BIO3098,"[18000003, 18007627]",2
BIO2045,BIO3099,"[18000757, 18005255]",2
BIO2045,BIO3178 CLCCNS,[],0
BIO2045,BIO3182 CLCCNS,[],0
BIO2045,BIO3190,[],0
BIO2045,BIO3191,[],0
BIO2045,BIO3201,"[20002943, 20008325]",2
BIO2045,BIO3205,[],0
BIO2045,BIO3227E QTS,[],0
BIO2045,BIO3252,"[19000012, 19000307, 19000380, 19000871, 19000880, 19000903, 19000954, 19001739, 19002118, 19002671, 19002972, 19003032, 19003076, 19003334, 19003571, 19003587, 19003659, 19003731, 19003736, 19003904, 19003951, 19004128, 19004146, 19004249, 19004315, 19004348, 19004987, 19005017, 19005135, 19005530, 19005954, 19006081, 19006762, 19007176, 19007301, 19007399, 19007584, 19007688, 19008032, 19008152, 19008511, 19008788, 19008934, 19009047, 19009108, 19009254, 19009315, 19009432, 19009594, 19009917]",50
BIO2045,BIO3252E QTS,[],0
BIO2045,BIO3257 TNS,[],0
BIO2045,BIO3258,"[19000880, 19004348, 19004987, 19005075, 20000521, 20002943, 20005954, 20007399]",8
BIO2045,BIO3258E QTS,[],0
BIO2045,BIO3262 TNS,[],0
BIO2045,BIO3263 TNS,[],0
BIO2045,BIO3301 CLCCNS,[18007345],1
BIO2045,BIO3302,[18007627],1
BIO2045,BIO3302E CLCCNS,[],0
BIO2045,BIO3303,"[18007627, 19007363, 20003076]",3
BIO2045,BIO3304,[18007627],1
BIO2045,BIO3330 CLCCNS,[],0
BIO2045,BIO3356 CLCCNS,[],0
BIO2045,BIO3370E QTS,[],0
BIO2045,BIO3372E QTS,[],0
BIO2045,BIO3373 TNS,[],0
BIO2045,BIO3377 TNS,[],0
BIO2045,BIO3400E QTS,[],0
BIO2045,BIO3401E QTS,[],0
BIO2045,BIO3403E QTS,[],0
BIO2045,BIO3405E QTS,[],0
BIO2045,BIO3504 TNS,[],0
BIO2045,BIO3701 TNS,[],0
BIO2045,BIO3802E CLCCNS,[],0
BIO2045,BIO3803E CLCCNS,[],0
BIO2045,CHE1048,[],0
BIO2045,CHE1048 CLCCNH,[],0
BIO2045,CHE1052,[],0
BIO2045,CHE1052 CLCCNH,[],0
BIO2045,CHE1052 CLCHD,[],0
BIO2045,CHE1057,"[17005746, 18005255, 19002671, 19003032, 19003076, 19004348, 19009108]",7
BIO2045,CHE1057 CLCCNS,[],0
BIO2045,CHE1057 QTS,[],0
BIO2045,CHE1065,[],0
BIO2045,CHE1067,[],0
BIO2045,CHE1067 CLCHD,[],0
BIO2045,CHE1075,[],0
BIO2045,CHE1075E CLCHD,[],0
BIO2045,CHE1077 TNH,[],0
BIO2045,CHE1079,[],0
BIO2045,CHE1079 TNH,[],0
BIO2045,CHE1079E CLCCNH,[],0
BIO2045,CHE1080,"[17005746, 19002118, 19004128, 19007301, 19008511, 20005954]",6
BIO2045,CHE1081,"[18003602, 19000145, 19001739, 19003904, 19006949, 19007176, 19007201, 19007363, 19007584, 19008152, 19008511, 19008763, 19009917, 20003736, 20005954]",15
BIO2045,CHE1081 CLCCNS,[],0
BIO2045,CHE1081 QTS,[],0
BIO2045,CHE1081 TNS,[],0
BIO2045,CHE1083,[],0
BIO2045,CHE1084,[],0
BIO2045,CHE1084 TNH,[],0
BIO2045,CHE1090,[],0
BIO2045,CHE1091,[],0
BIO2045,CHE1091 CLCCNH,[],0
BIO2045,CHE1095E TTH,[],0
BIO2045,CHE1099E TNH,[],0
BIO2045,CHE1099E TTH,[],0
BIO2045,CHE1129 CLCCNH,[],0
BIO2045,CHE1155,[],0
BIO2045,CHE2018,[18007345],1
BIO2045,CHE2021,[],0
BIO2045,CHE2021 CLCCNH,[],0
BIO2045,CHE2030E CLCHD,[],0
BIO2045,CHE2110 TNH,[],0
BIO2045,CHE2110E TTH,[],0
BIO2045,CHE2114,[],0
BIO2045,CHE2114E CLCHD,[],0
BIO2045,CHE2118E TTH,[],0
BIO2045,CHE2120E TTH,[],0
BIO2045,CHE2121 TNH,[],0
BIO2045,CHE2128 TNH,[],0
BIO2045,CHE2130 TNH,[],0
BIO2045,CHE2130E TTH,[],0
BIO2045,CHE2131 TNH,[],0
BIO2045,CHE2145E TTH,[],0
BIO2045,CHE3045,[],0
BIO2045,CHE3045E CLCCNH,[],0
BIO2045,CHE3212 TTH,[],0
BIO2045,CHE3253,[],0
BIO2045,CHE3253 CLCCNH,[],0
BIO2045,CHE3254,[],0
BIO2045,CHE3254 CLCCNH,[],0
BIO2045,CHE3283 CLCHD,[],0
BIO2045,CHE3300,[],0
BIO2045,CHE3300 CLCHD,[],0
BIO2045,CHE3302 CLCHD,[],0
BIO2045,E363 TTKHMT,[],0
BIO2045,E476 TTKHMT,[],0
BIO2045,EVF2007,[],0
BIO2045,EVF2032,[],0
BIO2045,EVS2017,[],0
BIO2045,EVS2109,[],0
BIO2045,EVS2301,[],0
BIO2045,EVS2301 CLCKHMT,[],0
BIO2045,EVS2302,[],0
BIO2045,EVS2302 CTĐB,[],0
BIO2045,EVS3158,[],0
BIO2045,EVS3232,[],0
BIO2045,EVS3241,[],0
BIO2045,EVS3241 CLCKHMT,[],0
BIO2045,EVS3242,[],0
BIO2045,EVS3244,[],0
BIO2045,EVS3245,[],0
BIO2045,EVS3248,[],0
BIO2045,EVS3250,[],0
BIO2045,EVS3250 CLCKHMT,[],0
BIO2045,EVS3287,[],0
BIO2045,EVS3402 CTĐB,[],0
BIO2045,EVS3409,[],0
BIO2045,EVS3453,[],0
BIO2045,EVS3455,[],0
BIO2045,EVS4071,[],0
BIO2045,EVS4071 CLCKHMT,[],0
BIO2045,EVS4073,[],0
BIO2045,EVS4073 CLCCNKTMT,[],0
BIO2045,GEO1050,"[18002341, 20008325]",2
BIO2045,GEO2016,[],0
BIO2045,GEO2025,[],0
BIO2045,GEO2059,[],0
BIO2045,GEO2110,[],0
BIO2045,GEO2300,[],0
BIO2045,GEO2304,[],0
BIO2045,GEO2319,[],0
BIO2045,GEO2320,[],0
BIO2045,GEO2400,[],0
BIO2045,GEO2404,[],0
BIO2045,GEO3119,[],0
BIO2045,GEO3143,[],0
BIO2045,GEO3209,[],0
BIO2045,GEO3219,[],0
BIO2045,GEO3224,[],0
BIO2045,GEO3237,[],0
BIO2045,GEO3263,[],0
BIO2045,GEO3265,[],0
BIO2045,GEO3266,[],0
BIO2045,GEO3269,[],0
BIO2045,GEO3270,[],0
BIO2045,GEO3304,[],0
BIO2045,GEO3305,[],0
BIO2045,GEO3360,[],0
BIO2045,GEO3400,[],0
BIO2045,GEO3402,[],0
BIO2045,GEO3403,[],0
BIO2045,GLO2038,[],0
BIO2045,GLO2056,[],0
BIO2045,GLO2069 CLCĐC,[],0
BIO2045,GLO2093,[],0
BIO2045,GLO2099,[],0
BIO2045,GLO3122,[19003659],1
BIO2045,GLO3158,[19003659],1
BIO2045,GLO3196 CLCĐC,[],0
BIO2045,GLO3197 CLCĐC,[],0
BIO2045,GLO3198,[19003659],1
BIO2045,GLO3228,[19003659],1
BIO2045,GLO3229,[19003659],1
BIO2045,HIS1001,"[19003334, 19004913, 19006762, 19009315, 20000733, 20001940, 20002118, 20003731, 20005436, 20005954, 20007201, 20009046, 20009047]",13
BIO2045,HIS1056,[],0
BIO2045,HMO2021,[],0
BIO2045,HMO2106,[],0
BIO2045,HMO2110,[],0
BIO2045,HMO2201,[],0
BIO2045,HMO3178,[],0
BIO2045,HMO3181,[],0
BIO2045,HMO3204,[],0
BIO2045,HMO3302,[],0
BIO2045,HMO3303,[],0
BIO2045,HMO3306,[],0
BIO2045,HMO3307,[],0
BIO2045,HMO3311,[],0
BIO2045,HMO3312,[],0
BIO2045,HMO3321,[],0
BIO2045,HMO3507,[],0
BIO2045,HMO3521,[],0
BIO2045,HMO3600,[],0
BIO2045,HMO3601,[],0
BIO2045,HMO3602,[],0
BIO2045,HMO3603,[],0
BIO2045,HMO3608,[],0
BIO2045,HMO3609,[],0
BIO2045,HMO3610,[],0
BIO2045,HMO3611,[],0
BIO2045,K300 TTKHMT,[],0
BIO2045,MAT1076,[],0
BIO2045,MAT1090,"[19000145, 19007176, 19007201, 20008325]",4
BIO2045,MAT1091,"[19001739, 19003076, 19007176, 19009047]",4
BIO2045,MAT1092,[],0
BIO2045,MAT1092 CLCCNH,[],0
BIO2045,MAT1092 CLCHD,[],0
BIO2045,MAT1092 TTH,[],0
BIO2045,MAT1101,"[17005746, 19009594]",2
BIO2045,MAT1192,"[18003602, 18007345, 18008574, 19006949, 19009254, 20000733, 20003736, 20004751, 20005436]",9
BIO2045,MAT1192 CLCCNS,[],0
BIO2045,MAT1192 QTS,[],0
BIO2045,MAT1259 TNS,[],0
BIO2045,MAT1292 TNH,[],0
BIO2045,MAT1292 TNS,[],0
BIO2045,MAT2034,[],0
BIO2045,MAT2301,[],0
BIO2045,MAT2303,[],0
BIO2045,MAT2303 TNT,[],0
BIO2045,MAT2306,[],0
BIO2045,MAT2308,[],0
BIO2045,MAT2310,[],0
BIO2045,MAT2311,[],0
BIO2045,MAT2311 TNT,[],0
BIO2045,MAT2314,[],0
BIO2045,MAT2314 TNT,[],0
BIO2045,MAT2317 CLCMTKHTT,[20005538],1
BIO2045,MAT2318,[],0
BIO2045,MAT2321 TNT,[],0
BIO2045,MAT2403,[],0
BIO2045,MAT2403 CLCMTKHTT,[20005538],1
BIO2045,MAT2406,[],0
BIO2045,MAT2407,[19009108],1
BIO2045,MAT2407 TNT,[],0
BIO2045,MAT2411E CLCMTKHTT,[19003951],1
BIO2045,MAT2502,[],0
BIO2045,MAT2502 CLCMTKHTT,[],0
BIO2045,MAT3101 TNT,[],0
BIO2045,MAT3300,[],0
BIO2045,MAT3300 TNT,[],0
BIO2045,MAT3301,[],0
BIO2045,MAT3305,[],0
BIO2045,MAT3306,[],0
BIO2045,MAT3318 TNT,[],0
BIO2045,MAT3322 TNT,[],0
BIO2045,MAT3340 TNT,[],0
BIO2045,MAT3344,[],0
BIO2045,MAT3344 TNT,[],0
BIO2045,MAT3347,[],0
BIO2045,MAT3365,[],0
BIO2045,MAT3373,[],0
BIO2045,MAT3373E CLCMTKHTT,[19003951],1
BIO2045,MAT3379,[],0
BIO2045,MAT3452,[19009108],1
BIO2045,MAT3500,[],0
BIO2045,MAT3500 CLCMTKHTT,[],0
BIO2045,MAT3506,[],0
BIO2045,MAT3507,[],0
BIO2045,MAT3509,[],0
BIO2045,MAT3514,[],0
BIO2045,MAT3517E CLCMTKHTT,[],0
BIO2045,MAT3525,[19009108],1
BIO2045,MAT3533,[19009108],1
BIO2045,MAT3533 CLCMTKHTT,[19003951],1
BIO2045,MAT3535 CLCMTKHTT,[],0
BIO2045,MAT3539,[],0
BIO2045,MAT3551E CLCMTKHTT,[20005538],1
BIO2045,MAT3554 CLCMTKHTT,[],0
BIO2045,MAT3554E CLCMTKHTT,[],0
BIO2045,MAT3562E CLCMTKHTT,[19003951],1
BIO2045,MAT4072,[],0
BIO2045,MAT4073,[],0
BIO2045,MNS1052,[],0
BIO2045,PHI1002,"[19003032, 19003951, 19004128, 19005530, 19007301, 19008511, 19009108, 19009315, 19009432, 20002118, 20003076, 20003389, 20003736, 20005530, 20005538, 20005954]",16
BIO2045,PHY1012 TNL,[],0
BIO2045,PHY1013 TNL,[],0
BIO2045,PHY1020,[],0
BIO2045,PHY1020 CTĐB,[],0
BIO2045,PHY1100,"[19000871, 19006081, 19007201]",3
BIO2045,PHY1100E CLCCNKTMT,[],0
BIO2045,PHY1103,"[17005746, 18007345, 19000145, 19000954, 19003731, 19003904, 19004128, 20002118]",8
BIO2045,PHY1103 CLCCNH,[],0
BIO2045,PHY1103 CLCHD,[],0
BIO2045,PHY1103 CLCMTKHTT,[],0
BIO2045,PHY1103 QTS,[],0
BIO2045,PHY1106 QTL,[],0
BIO2045,PHY1108,[19008511],1
BIO2045,PHY1108 QTL,[],0
BIO2045,PHY1113,"[19005017, 19007363]",2
BIO2045,PHY1113 TNL,[],0
BIO2045,PHY1161 CTĐB,[],0
BIO2045,PHY1161 TTH,[],0
BIO2045,PHY2004,[],0
BIO2045,PHY2004 QTL,[],0
BIO2045,PHY2064 TNL,[],0
BIO2045,PHY2064E QTL,[],0
BIO2045,PHY2206,[],0
BIO2045,PHY2302,[],0
BIO2045,PHY2302 TNL,[],0
BIO2045,PHY2302E QTL,[],0
BIO2045,PHY2303 TNL,[],0
BIO2045,PHY2304,[19007363],1
BIO2045,PHY2304E QTL,[],0
BIO2045,PHY2306,[],0
BIO2045,PHY2306E QTL,[],0
BIO2045,PHY2310,[],0
BIO2045,PHY2500,[],0
BIO2045,PHY2502,[],0
BIO2045,PHY3163,[],0
BIO2045,PHY3163 QTL,[],0
BIO2045,PHY3167,[19008511],1
BIO2045,PHY3301,[],0
BIO2045,PHY3302,[19008511],1
BIO2045,PHY3303,[],0
BIO2045,PHY3314,[],0
BIO2045,PHY3346 TNL,[],0
BIO2045,PHY3508,[],0
BIO2045,PHY3508 TNL,[],0
BIO2045,PHY3508E QTL,[],0
BIO2045,PHY3605E QTL,[],0
BIO2045,PHY3606,[19007363],1
BIO2045,PHY3606 TNL,[],0
BIO2045,PHY3608,[19007363],1
BIO2045,PHY3608 TNL,[19005017],1
BIO2045,PHY3608E QTL,[],0
BIO2045,PHY3609,[],0
BIO2045,PHY3624,[],0
BIO2045,POL1001,"[19003951, 19004128, 19005530, 20000521, 20001206, 20001940, 20002943, 20003076, 20003389, 20003736, 20004751, 20005436, 20005538, 20005954, 20007399, 20009047, 20009669, 20009773]",18
BIO2045,SMP1010,[],0
BIO2045,SMP1010 CLCRHM,[],0
BIO2045,SMP1012,[],0
BIO2045,SMP1055,[],0
BIO2045,SMP2052,[],0
BIO2045,SMP2053,[],0
BIO2045,SMP2054,[],0
BIO2045,SMP2401 CLCRHM,[],0
BIO2045,SMP2701,[],0
BIO2045E CLCCNS,BIO2088,[],0
BIO2045E CLCCNS,BIO2089 TNS,[],0
BIO2045E CLCCNS,BIO2092,[],0
BIO2045E CLCCNS,BIO2127 CLCCNS,"[19002331, 19008662, 20006480, 21006058]",4
BIO2045E CLCCNS,BIO2201,[],0
BIO2045E CLCCNS,BIO2202,[21001950],1
BIO2045E CLCCNS,BIO2203,[],0
BIO2045E CLCCNS,BIO2204,[],0
BIO2045E CLCCNS,BIO2206,[],0
BIO2045E CLCCNS,BIO2210,[],0
BIO2045E CLCCNS,BIO2210 CLCRHM,[],0
BIO2045E CLCCNS,BIO2215E CLCCNS,"[19002331, 19008662]",2
BIO2045E CLCCNS,BIO2220,[],0
BIO2045E CLCCNS,BIO2400,[],0
BIO2045E CLCCNS,BIO2400E CLCCNS,"[17002957, 20000254, 20000583, 20000860, 20001495, 20003366, 20006451, 20007634, 21006522]",9
BIO2045E CLCCNS,BIO2403E CLCCNS,"[19008662, 20000254, 20000860, 20006451, 20007634, 21000116, 21000203, 21000212, 21000787, 21000830, 21000842, 21001071, 21001243, 21001266, 21001328, 21001495, 21001549, 21001799, 21001828, 21001877, 21001950, 21002043, 21002400, 21002415, 21002523, 21002632, 21002660, 21003048, 21003105, 21003381, 21003532, 21003651, 21003669, 21003718, 21003770, 21004032, 21004128, 21004215, 21004280, 21004316, 21004542, 21004555, 21004702, 21005133, 21005238, 21005511, 21005550, 21005612, 21005657, 21005982, 21006058, 21006273, 21006445, 21006480, 21006522, 21006648, 21006735, 21006927, 21007045, 21007056, 21007065, 21007176, 21007327, 21007402, 21007831, 21007956, 21007991, 21008037, 21008162, 21008273, 21008297, 21008452, 21008510, 21008511, 21008520, 21008544, 21008635, 21008657, 21008723, 21008754, 21008817, 21008855, 21008931, 21009084, 21009188, 21009373, 21009435, 21009446, 21009663, 21009822, 21009884, 21009972]",92
BIO2045E CLCCNS,BIO2405E QTS,[],0
BIO2045E CLCCNS,BIO2504 TNS,[],0
BIO2045E CLCCNS,BIO2516 CLCCNS,"[19002331, 19008662, 20006480, 21008800]",4
BIO2045E CLCCNS,BIO2800 CLCCNS,"[19002331, 19008662, 21008172]",3
BIO2045E CLCCNS,BIO3098,[],0
BIO2045E CLCCNS,BIO3099,[],0
