MSV,classCodeList,subjectCodeList
20003248,"['BIO2201 2', 'BIO2202 1', 'BIO2203 4', 'BIO2204 1', 'BIO3252 1', 'BIO3303 2', 'CHE1081 5']","['BIO2201', 'BIO2202', 'BIO2203', 'BIO2204', 'BIO3252', 'BIO3303', 'CHE1081']"
20003250,"['CHE1079E CLCCNH', 'CHE1091 8CLCCNH', 'CHE1129 CLCCNH', 'CHE2021 2CLCCNH', 'HIS1056 9']","['CHE1079E CLCCNH', 'CHE1091 CLCCNH', 'CHE1129 CLCCNH', 'CHE2021 CLCCNH', 'HIS1056']"
20003251,"['GEO1050 3', 'HIS1001 1', 'HIS1056 9', 'PHY1108 2', 'PHY2302 7', 'PHY2304 4']","['GEO1050', 'HIS1001', 'HIS1056', 'PHY1108', 'PHY2302', 'PHY2304']"
20003254,"['HIS1001 4', 'MAT1092 7', 'MAT2314', 'MAT2406', 'MAT3507']","['HIS1001', 'MAT1092', 'MAT2314', 'MAT2406', 'MAT3507']"
20003266,"['EVS2301 1', 'EVS3250 1', 'EVS4071 3']","['EVS2301', 'EVS3250', 'EVS4071']"
20003268,"['PHY2304 3', 'PHY3314', 'POL1001 10']","['PHY2304', 'PHY3314', 'POL1001']"
20003270,"['EVS2302 3', 'GEO2059 2', 'GLO2056', 'GLO2099 1', 'HIS1001 10']","['EVS2302', 'GEO2059', 'GLO2056', 'GLO2099', 'HIS1001']"
20003291,"['CHE1048', 'CHE1052', 'CHE1091 1', 'CHE2018', 'MAT1101 4', 'PHI1002 12']","['CHE1048', 'CHE1052', 'CHE1091', 'CHE2018', 'MAT1101', 'PHI1002']"
20003296,"['CHE1091 1', 'CHE3300 1', 'POL1001 1']","['CHE1091', 'CHE3300', 'POL1001']"
20003298,"['PHI1002 4', 'PHY2206 2', 'PHY2304 2', 'PHY2310', 'PHY2502 2', 'PHY3302', 'PHY3609 1', 'PHY3624 3', 'POL1001 10']","['PHI1002', 'PHY2206', 'PHY2304', 'PHY2310', 'PHY2502', 'PHY3302', 'PHY3609', 'PHY3624', 'POL1001']"
20003299,"['HIS1001 10', 'MAT2407 2', 'MAT3507', 'PHI1002 4', 'POL1001 5']","['HIS1001', 'MAT2407', 'MAT3507', 'PHI1002', 'POL1001']"
20003300,"['BIO3190', 'BIO3191', 'EVF2007 1', 'EVF2032', 'EVS4071 5', 'PHI1002 7', 'POL1001 8']","['BIO3190', 'BIO3191', 'EVF2007', 'EVF2032', 'EVS4071', 'PHI1002', 'POL1001']"
20003301,"['CHE1052 2CLCCNH', 'CHE3300 3CLCHD', 'CHE3302 1CLCHD', 'HIS1001 9', 'PHI1002 12']","['CHE1052 CLCCNH', 'CHE3300 CLCHD', 'CHE3302 CLCHD', 'HIS1001', 'PHI1002']"
20003308,"['CHE1075', 'CHE1079', 'CHE1091 1', 'CHE2018', 'CHE2021', 'MAT1101 5']","['CHE1075', 'CHE1079', 'CHE1091', 'CHE2018', 'CHE2021', 'MAT1101']"
20003334,"['BIO2203 5', 'BIO3258 3', 'CHE1081 10', 'GEO1050 2', 'POL1001 5']","['BIO2203', 'BIO3258', 'CHE1081', 'GEO1050', 'POL1001']"
20003342,"['HIS1001 1', 'MAT2403 5CLCMTKHTT', 'MAT3517E 1CLCMTKHTT', 'MAT3551E 2CLCMTKHTT', 'POL1001 5']","['HIS1001', 'MAT2403 CLCMTKHTT', 'MAT3517E CLCMTKHTT', 'MAT3551E CLCMTKHTT', 'POL1001']"
20003344,"['GEO3400', 'GEO3403', 'HIS1001 3', 'MAT1101 4', 'PHI1002 1']","['GEO3400', 'GEO3403', 'HIS1001', 'MAT1101', 'PHI1002']"
20003347,"['EVS2301 2', 'EVS3241', 'EVS3250 1', 'EVS4071 3', 'HIS1001 11']","['EVS2301', 'EVS3241', 'EVS3250', 'EVS4071', 'HIS1001']"
20003357,"['BIO2202 1', 'BIO2203 5', 'BIO3258 1', 'HIS1001 9', 'PHY1103 12']","['BIO2202', 'BIO2203', 'BIO3258', 'HIS1001', 'PHY1103']"
20003365,"['CHE1075E 1CLCHD', 'CHE2114E 1CLCHD', 'CHE3300 3CLCHD', 'CHE3302 1CLCHD', 'GEO1050 1', 'PHI1002 2']","['CHE1075E CLCHD', 'CHE2114E CLCHD', 'CHE3300 CLCHD', 'CHE3302 CLCHD', 'GEO1050', 'PHI1002']"
20003366,"['BIO2045E 1CLCCNS', 'BIO2400E 2CLCCNS', 'BIO3182 3CLCCNS', 'BIO3356 1CLCCNS', 'BIO3803E 1CLCCNS', 'CHE1057 5CLCCNS', 'HIS1001 9', 'POL1001 6']","['BIO2045E CLCCNS', 'BIO2400E CLCCNS', 'BIO3182 CLCCNS', 'BIO3356 CLCCNS', 'BIO3803E CLCCNS', 'CHE1057 CLCCNS', 'HIS1001', 'POL1001']"
20003389,"['BIO2045 1', 'BIO2203 1', 'BIO2204 1', 'PHI1002 6', 'POL1001 2']","['BIO2045', 'BIO2203', 'BIO2204', 'PHI1002', 'POL1001']"
20003390,"['CHE1080 4', 'EVS2017', 'EVS2301 3CLCKHMT', 'EVS3241 2CLCKHMT', 'EVS3250 3CLCKHMT', 'HIS1056 1', 'MAT1091 2']","['CHE1080', 'EVS2017', 'EVS2301 CLCKHMT', 'EVS3241 CLCKHMT', 'EVS3250 CLCKHMT', 'HIS1056', 'MAT1091']"
20003394,"['CHE1075E 1CLCHD', 'CHE2114E 1CLCHD', 'CHE3300 3CLCHD', 'CHE3302 1CLCHD', 'GEO1050 5', 'PHI1002 2', 'POL1001 9']","['CHE1075E CLCHD', 'CHE2114E CLCHD', 'CHE3300 CLCHD', 'CHE3302 CLCHD', 'GEO1050', 'PHI1002', 'POL1001']"
20003404,"['GEO3400', 'GEO3402 1', 'GEO3403', 'HIS1001 4', 'MAT1101 4']","['GEO3400', 'GEO3402', 'GEO3403', 'HIS1001', 'MAT1101']"
20003408,"['HIS1001 10', 'HMO3181', 'PHI1002 3', 'PHY1103 10', 'POL1001 12']","['HIS1001', 'HMO3181', 'PHI1002', 'PHY1103', 'POL1001']"
20003412,"['CHE1048', 'CHE1075', 'CHE1084', 'CHE1091 1', 'HIS1001 7', 'MAT1092 3']","['CHE1048', 'CHE1075', 'CHE1084', 'CHE1091', 'HIS1001', 'MAT1092']"
20003422,"['BIO2204 2', 'CHE1081 5', 'MAT1101 5', 'MAT1192 4', 'PHY1103 11']","['BIO2204', 'CHE1081', 'MAT1101', 'MAT1192', 'PHY1103']"
20003441,"['CHE1080 1', 'PHY1108 4', 'PHY2206 3', 'PHY2304 5', 'PHY2310']","['CHE1080', 'PHY1108', 'PHY2206', 'PHY2304', 'PHY2310']"
20003444,"['HIS1001 7', 'PHY2304 3', 'PHY3302', 'PHY3314']","['HIS1001', 'PHY2304', 'PHY3302', 'PHY3314']"
20003445,"['BIO3262 2TNS', 'BIO3373 1TNS', 'BIO3504 1TNS', 'MAT1101 1', 'MAT1259 TNS', 'PHI1002 1']","['BIO3262 TNS', 'BIO3373 TNS', 'BIO3504 TNS', 'MAT1101', 'MAT1259 TNS', 'PHI1002']"
20003446,"['HIS1001 9', 'MAT2403 1', 'MAT3379', 'PHI1002 6', 'POL1001 5']","['HIS1001', 'MAT2403', 'MAT3379', 'PHI1002', 'POL1001']"
20003451,"['CHE1080 3', 'GEO2319', 'GEO3263', 'GEO3266', 'GEO3304', 'GEO3305', 'HIS1001 7']","['CHE1080', 'GEO2319', 'GEO3263', 'GEO3266', 'GEO3304', 'GEO3305', 'HIS1001']"
20003453,"['BIO2203 5', 'BIO3258 3', 'CHE1081 10', 'MAT1101 9', 'POL1001 11']","['BIO2203', 'BIO3258', 'CHE1081', 'MAT1101', 'POL1001']"
20003454,"['CHE1048', 'CHE1091 1', 'CHE2018', 'CHE2021', 'POL1001 4']","['CHE1048', 'CHE1091', 'CHE2018', 'CHE2021', 'POL1001']"
20003456,"['PHY2304 7', 'PHY2502 1', 'PHY3302', 'PHY3609 1', 'PHY3624 2']","['PHY2304', 'PHY2502', 'PHY3302', 'PHY3609', 'PHY3624']"
20003462,"['CHE1048', 'CHE1065', 'CHE1091 1', 'CHE2018', 'CHE2021', 'POL1001 6']","['CHE1048', 'CHE1065', 'CHE1091', 'CHE2018', 'CHE2021', 'POL1001']"
20003476,"['BIO3190', 'BIO3191', 'EVF2007 1', 'EVF2032', 'EVS4071 2', 'HIS1001 5', 'POL1001 5']","['BIO3190', 'BIO3191', 'EVF2007', 'EVF2032', 'EVS4071', 'HIS1001', 'POL1001']"
20003482,"['HIS1001 9', 'MAT2403 1', 'MAT3379', 'MAT3514 2', 'PHI1002 8']","['HIS1001', 'MAT2403', 'MAT3379', 'MAT3514', 'PHI1002']"
20003494,"['MAT2403 2', 'MAT2407 1', 'MAT3506', 'MAT3514 1']","['MAT2403', 'MAT2407', 'MAT3506', 'MAT3514']"
20003510,"['PHI1002 6', 'PHY2206 1', 'PHY2304 4', 'PHY2310', 'PHY3302', 'POL1001 11']","['PHI1002', 'PHY2206', 'PHY2304', 'PHY2310', 'PHY3302', 'POL1001']"
20003515,"['MAT2317 6CLCMTKHTT', 'MAT2403 4CLCMTKHTT', 'MAT3517E 2CLCMTKHTT', 'MAT3551E 1CLCMTKHTT', 'PHI1002 12']","['MAT2317 CLCMTKHTT', 'MAT2403 CLCMTKHTT', 'MAT3517E CLCMTKHTT', 'MAT3551E CLCMTKHTT', 'PHI1002']"
20003516,"['BIO2204 4', 'CHE1081 5', 'PHY1103 12']","['BIO2204', 'CHE1081', 'PHY1103']"
20003519,"['MAT2314', 'MAT2406', 'MAT2407 1', 'MAT3365', 'PHI1002 3']","['MAT2314', 'MAT2406', 'MAT2407', 'MAT3365', 'PHI1002']"
20003529,"['GEO2319', 'GEO3263', 'GEO3266', 'GEO3304', 'GEO3305', 'HIS1001 5', 'MAT1101 4']","['GEO2319', 'GEO3263', 'GEO3266', 'GEO3304', 'GEO3305', 'HIS1001', 'MAT1101']"
20003532,"['BIO2203 3', 'BIO2204 2', 'CHE1057 1', 'HIS1001 10', 'HIS1001 3', 'MAT1192 4', 'MAT2403 2', 'MAT2407 2', 'POL1001 4']","['BIO2203', 'BIO2204', 'CHE1057', 'HIS1001', 'MAT1192', 'MAT2403', 'MAT2407', 'POL1001']"
20003542,"['HIS1001 8', 'MAT2403 3', 'MAT3506', 'PHY1103 10', 'POL1001 7']","['HIS1001', 'MAT2403', 'MAT3506', 'PHY1103', 'POL1001']"
20003546,"['BIO3258E QTS', 'BIO3401E QTS', 'BIO3403E QTS', 'BIO3405E QTS', 'CHE1057 7QTS', 'HIS1001 12']","['BIO3258E QTS', 'BIO3401E QTS', 'BIO3403E QTS', 'BIO3405E QTS', 'CHE1057 QTS', 'HIS1001']"
20003549,"['GEO2319', 'GEO3263', 'GEO3304', 'GEO3305', 'MAT1101 6']","['GEO2319', 'GEO3263', 'GEO3304', 'GEO3305', 'MAT1101']"
20003551,"['CHE1080 2', 'PHI1002 4', 'PHY1106 QTL', 'PHY2310']","['CHE1080', 'PHI1002', 'PHY1106 QTL', 'PHY2310']"
20003556,"['BIO2400E 3CLCCNS', 'BIO3182 3CLCCNS', 'BIO3356 2CLCCNS', 'BIO3803E 3CLCCNS', 'CHE1057 5CLCCNS', 'HIS1001 7', 'PHI1002 5', 'PHY2304 7', 'PHY2502 1', 'PHY3302', 'PHY3609 1', 'PHY3624 2']","['BIO2400E CLCCNS', 'BIO3182 CLCCNS', 'BIO3356 CLCCNS', 'BIO3803E CLCCNS', 'CHE1057 CLCCNS', 'HIS1001', 'PHI1002', 'PHY2304', 'PHY2502', 'PHY3302', 'PHY3609', 'PHY3624']"
20003565,"['BIO3190', 'BIO3191', 'EVF2007 1', 'EVF2032', 'EVS4071 6', 'HIS1001 5']","['BIO3190', 'BIO3191', 'EVF2007', 'EVF2032', 'EVS4071', 'HIS1001']"
20003569,"['HIS1001 8', 'MAT2403 2', 'MAT2407 1', 'MAT3506', 'MAT3514 1', 'POL1001 9']","['HIS1001', 'MAT2403', 'MAT2407', 'MAT3506', 'MAT3514', 'POL1001']"
20003582,"['BIO3257 TNS', 'BIO3262 1TNS', 'BIO3262 2TNS', 'BIO3373 1TNS', 'BIO3504 1TNS', 'MAT1101 1', 'MAT1259 TNS', 'PHI1002 1', 'POL1001 5']","['BIO3257 TNS', 'BIO3262 TNS', 'BIO3373 TNS', 'BIO3504 TNS', 'MAT1101', 'MAT1259 TNS', 'PHI1002', 'POL1001']"
20003587,"['BIO2202 1', 'BIO2203 5', 'BIO3258 1', 'HIS1001 9', 'PHY1103 12']","['BIO2202', 'BIO2203', 'BIO3258', 'HIS1001', 'PHY1103']"
20003594,"['HIS1001 7', 'MAT2314', 'MAT2406', 'MAT3365', 'MAT3507', 'PHI1002 6']","['HIS1001', 'MAT2314', 'MAT2406', 'MAT3365', 'MAT3507', 'PHI1002']"
20003600,"['GEO1050 6', 'MAT2403 5CLCMTKHTT', 'MAT3517E 2CLCMTKHTT', 'MAT3551E 4CLCMTKHTT', 'PHY1103 14CLCMTKHTT']","['GEO1050', 'MAT2403 CLCMTKHTT', 'MAT3517E CLCMTKHTT', 'MAT3551E CLCMTKHTT', 'PHY1103 CLCMTKHTT']"
20003605,"['GEO2304', 'GEO3400', 'GEO3403', 'HIS1001 2', 'HIS1056 2']","['GEO2304', 'GEO3400', 'GEO3403', 'HIS1001', 'HIS1056']"
20003608,"['PHY3606 2TNL', 'PHY3608 2TNL']","['PHY3606 TNL', 'PHY3608 TNL']"
20003609,"['PHY2304 5', 'PHY3163', 'PHY3508 2']","['PHY2304', 'PHY3163', 'PHY3508']"
20003622,"['BIO3262 2TNS', 'BIO3373 1TNS', 'BIO3504 1TNS', 'HIS1001 1', 'MAT1259 TNS', 'PHI1002 2']","['BIO3262 TNS', 'BIO3373 TNS', 'BIO3504 TNS', 'HIS1001', 'MAT1259 TNS', 'PHI1002']"
20003623,"['BIO2400E 1CLCCNS', 'BIO3182 1CLCCNS', 'BIO3356 1CLCCNS', 'BIO3803E 1CLCCNS', 'CHE1057 5CLCCNS', 'POL1001 12']","['BIO2400E CLCCNS', 'BIO3182 CLCCNS', 'BIO3356 CLCCNS', 'BIO3803E CLCCNS', 'CHE1057 CLCCNS', 'POL1001']"
20003628,"['CHE1075E 2CLCHD', 'CHE2114E 1CLCHD', 'CHE3300 4CLCHD', 'CHE3302 2CLCHD', 'PHI1002 2']","['CHE1075E CLCHD', 'CHE2114E CLCHD', 'CHE3300 CLCHD', 'CHE3302 CLCHD', 'PHI1002']"
20003631,"['EVS2109', 'EVS3242 3', 'EVS3453', 'EVS3455', 'PHI1002 5']","['EVS2109', 'EVS3242', 'EVS3453', 'EVS3455', 'PHI1002']"
20003641,"['GEO3119', 'MAT1101 14', 'PHI1002 5', 'POL1001 10']","['GEO3119', 'MAT1101', 'PHI1002', 'POL1001']"
20003656,"['BIO2203 2', 'BIO2204 4', 'BIO2206 2', 'POL1001 6']","['BIO2203', 'BIO2204', 'BIO2206', 'POL1001']"
20003659,"['BIO3258E QTS', 'BIO3401E QTS', 'BIO3403E QTS', 'BIO3405E QTS', 'CHE1057 3', 'CHE1057 7QTS', 'CHE1075E 2CLCHD', 'CHE2114E 2CLCHD', 'CHE3300 4CLCHD', 'CHE3302 2CLCHD', 'HIS1001 11', 'MAT2314', 'MAT2406', 'MAT3507', 'PHI1002 6', 'POL1001 1']","['BIO3258E QTS', 'BIO3401E QTS', 'BIO3403E QTS', 'BIO3405E QTS', 'CHE1057', 'CHE1057 QTS', 'CHE1075E CLCHD', 'CHE2114E CLCHD', 'CHE3300 CLCHD', 'CHE3302 CLCHD', 'HIS1001', 'MAT2314', 'MAT2406', 'MAT3507', 'PHI1002', 'POL1001']"
20003666,"['BIO2202 6', 'BIO3190', 'BIO3191', 'EVF2007 1', 'EVF2032', 'EVS4071 2']","['BIO2202', 'BIO3190', 'BIO3191', 'EVF2007', 'EVF2032', 'EVS4071']"
20003667,"['HIS1001 10', 'HIS1001 7', 'MAT2314', 'MAT2406', 'MAT3365', 'MAT3507', 'PHY2302 7', 'PHY2304 1', 'PHY3163']","['HIS1001', 'MAT2314', 'MAT2406', 'MAT3365', 'MAT3507', 'PHY2302', 'PHY2304', 'PHY3163']"
20003669,"['HIS1001 9', 'MAT2403 1', 'MAT3500 1', 'MAT3506', 'MAT3539 1', 'PHI1002 1', 'POL1001 9']","['HIS1001', 'MAT2403', 'MAT3500', 'MAT3506', 'MAT3539', 'PHI1002', 'POL1001']"
20003671,"['CHE1075E 1CLCHD', 'CHE2114E 1CLCHD', 'CHE3300 3CLCHD', 'CHE3302 1CLCHD', 'PHI1002 2', 'POL1001 9']","['CHE1075E CLCHD', 'CHE2114E CLCHD', 'CHE3300 CLCHD', 'CHE3302 CLCHD', 'PHI1002', 'POL1001']"
20003673,"['BIO2203 7', 'HIS1001 9', 'PHY1100 9', 'PHY1103 12']","['BIO2203', 'HIS1001', 'PHY1100', 'PHY1103']"
20003682,"['BIO3190', 'BIO3191', 'EVF2007 1', 'EVF2032', 'EVS4071 2']","['BIO3190', 'BIO3191', 'EVF2007', 'EVF2032', 'EVS4071']"
20003691,"['CHE1075E 1CLCHD', 'CHE2114E 1CLCHD', 'CHE3300 3CLCHD', 'CHE3302 1CLCHD', 'HIS1001 1', 'PHI1002 2', 'POL1001 9']","['CHE1075E CLCHD', 'CHE2114E CLCHD', 'CHE3300 CLCHD', 'CHE3302 CLCHD', 'HIS1001', 'PHI1002', 'POL1001']"
20003697,"['PHY2304 1', 'PHY3163', 'PHY3608', 'PHY3609 2']","['PHY2304', 'PHY3163', 'PHY3608', 'PHY3609']"
20003700,"['CHE1080 3', 'GEO2319', 'GEO3263', 'GEO3304', 'GEO3305', 'HIS1001 10', 'MAT1101 9']","['CHE1080', 'GEO2319', 'GEO3263', 'GEO3304', 'GEO3305', 'HIS1001', 'MAT1101']"
20003703,"['GEO1050 2', 'HIS1001 2', 'PHY2304 3', 'PHY3163', 'PHY3301 2']","['GEO1050', 'HIS1001', 'PHY2304', 'PHY3163', 'PHY3301']"
20003716,"['MAT2403 1', 'MAT3379', 'MAT3514 2']","['MAT2403', 'MAT3379', 'MAT3514']"
20003717,"['CHE1075E 1CLCHD', 'CHE1080 2', 'CHE2114E 1CLCHD', 'CHE3300 3CLCHD', 'CHE3302 1CLCHD', 'PHI1002 4', 'PHY2304 4', 'PHY2306', 'POL1001 10']","['CHE1075E CLCHD', 'CHE1080', 'CHE2114E CLCHD', 'CHE3300 CLCHD', 'CHE3302 CLCHD', 'PHI1002', 'PHY2304', 'PHY2306', 'POL1001']"
20003718,"['HIS1001 1', 'MAT2403 2', 'MAT3506', 'MAT3514 1', 'PHI1002 11', 'PHY1100 8', 'PHY2004 2QTL', 'PHY2304E QTL', 'PHY3163 2QTL', 'PHY3605E QTL']","['HIS1001', 'MAT2403', 'MAT3506', 'MAT3514', 'PHI1002', 'PHY1100', 'PHY2004 QTL', 'PHY2304E QTL', 'PHY3163 QTL', 'PHY3605E QTL']"
20003720,"['MAT2403 4CLCMTKHTT', 'MAT3517E 1CLCMTKHTT', 'MAT3551E 1CLCMTKHTT', 'PHY1103 1']","['MAT2403 CLCMTKHTT', 'MAT3517E CLCMTKHTT', 'MAT3551E CLCMTKHTT', 'PHY1103']"
20003729,"['HIS1001 7', 'PHY2206 3', 'PHY2304 5', 'PHY2310', 'PHY3302']","['HIS1001', 'PHY2206', 'PHY2304', 'PHY2310', 'PHY3302']"
20003731,"['BIO2045 2', 'BIO2203 2', 'BIO2204 3', 'HIS1001 1']","['BIO2045', 'BIO2203', 'BIO2204', 'HIS1001']"
20003736,"['BIO2045 2', 'BIO2203 3', 'BIO2204 4', 'CHE1081 10', 'MAT1192 4', 'PHI1002 2', 'POL1001 3']","['BIO2045', 'BIO2203', 'BIO2204', 'CHE1081', 'MAT1192', 'PHI1002', 'POL1001']"
20003742,"['BIO3190', 'BIO3191', 'EVF2007 1', 'EVF2032', 'EVS4071 3', 'HIS1001 11', 'POL1001 5']","['BIO3190', 'BIO3191', 'EVF2007', 'EVF2032', 'EVS4071', 'HIS1001', 'POL1001']"
20003743,"['HIS1001 7', 'PHY2304 3', 'PHY3314']","['HIS1001', 'PHY2304', 'PHY3314']"
20003746,"['HIS1001 8', 'MAT2403 4CLCMTKHTT', 'MAT3500 3CLCMTKHTT', 'MAT3517E 2CLCMTKHTT', 'MAT3551E 2CLCMTKHTT']","['HIS1001', 'MAT2403 CLCMTKHTT', 'MAT3500 CLCMTKHTT', 'MAT3517E CLCMTKHTT', 'MAT3551E CLCMTKHTT']"
20003755,"['EVS2302 3', 'GEO2059 2', 'GLO2099 1', 'HIS1056 4', 'PHI1002 9']","['EVS2302', 'GEO2059', 'GLO2099', 'HIS1056', 'PHI1002']"
20003756,"['BIO2203 6', 'BIO3258 2', 'MAT1192 1', 'PHY1103 12', 'POL1001 6']","['BIO2203', 'BIO3258', 'MAT1192', 'PHY1103', 'POL1001']"
20003770,"['MAT2403 2', 'MAT2407 2', 'MAT3506', 'MAT3514 1']","['MAT2403', 'MAT2407', 'MAT3506', 'MAT3514']"
20003775,"['GEO1050 3', 'HIS1001 9', 'HIS1056 3', 'MAT2314 2TNT', 'MAT2407 3TNT', 'MAT3300 3TNT', 'MAT3340 TNT', 'MAT3344 3TNT']","['GEO1050', 'HIS1001', 'HIS1056', 'MAT2314 TNT', 'MAT2407 TNT', 'MAT3300 TNT', 'MAT3340 TNT', 'MAT3344 TNT']"
20003780,"['CHE1080 5', 'PHI1002 2', 'PHY2004', 'PHY2304 2', 'PHY3163', 'POL1001 3']","['CHE1080', 'PHI1002', 'PHY2004', 'PHY2304', 'PHY3163', 'POL1001']"
20003782,"['BIO2203 3', 'BIO2204 4', 'PHY1100 8', 'POL1001 7']","['BIO2203', 'BIO2204', 'PHY1100', 'POL1001']"
20003785,"['BIO3262 1TNS', 'BIO3373 2TNS', 'BIO3504 2TNS', 'MAT1101 1', 'MAT1259 TNS', 'PHI1002 3']","['BIO3262 TNS', 'BIO3373 TNS', 'BIO3504 TNS', 'MAT1101', 'MAT1259 TNS', 'PHI1002']"
20003791,"['BIO3262 2TNS', 'BIO3373 1TNS', 'BIO3504 1TNS', 'MAT1101 5', 'MAT1259 TNS']","['BIO3262 TNS', 'BIO3373 TNS', 'BIO3504 TNS', 'MAT1101', 'MAT1259 TNS']"
20003794,"['MAT2314', 'MAT2406', 'MAT3365', 'MAT3507', 'POL1001 2']","['MAT2314', 'MAT2406', 'MAT3365', 'MAT3507', 'POL1001']"
20003798,"['HIS1001 10', 'PHY2004', 'PHY2304 1', 'PHY3163', 'POL1001 5']","['HIS1001', 'PHY2004', 'PHY2304', 'PHY3163', 'POL1001']"
20003801,"['GEO2300 3', 'GEO3263', 'GEO3266', 'GEO3304', 'GEO3305', 'MAT1101 13', 'PHI1002 4', 'POL1001 8']","['GEO2300', 'GEO3263', 'GEO3266', 'GEO3304', 'GEO3305', 'MAT1101', 'PHI1002', 'POL1001']"
20003804,"['HIS1001 2', 'MAT2403 1', 'MAT3379', 'PHY1103 6', 'POL1001 11']","['HIS1001', 'MAT2403', 'MAT3379', 'PHY1103', 'POL1001']"
20003806,"['CHE1079', 'CHE1084', 'CHE1090', 'CHE3300 2', 'POL1001 4']","['CHE1079', 'CHE1084', 'CHE1090', 'CHE3300', 'POL1001']"
20003818,"['PHY2004', 'PHY2304 1', 'PHY3163', 'POL1001 5']","['PHY2004', 'PHY2304', 'PHY3163', 'POL1001']"
20003824,"['GEO3400', 'GEO3403', 'HIS1001 7', 'PHI1002 2']","['GEO3400', 'GEO3403', 'HIS1001', 'PHI1002']"
20003832,"['EVS3241', 'EVS3250 1', 'EVS4071 3', 'HIS1001 1']","['EVS3241', 'EVS3250', 'EVS4071', 'HIS1001']"
20003842,"['MAT2403 3', 'MAT3373', 'MAT3452 1', 'MAT3514 2', 'PHY1100 2']","['MAT2403', 'MAT3373', 'MAT3452', 'MAT3514', 'PHY1100']"
20003857,"['MAT2318 2', 'PHY2004 2QTL', 'PHY2304 6', 'PHY2304E QTL', 'PHY2502 1', 'PHY3163 2QTL', 'PHY3605E QTL', 'PHY3609 1', 'PHY3624 1']","['MAT2318', 'PHY2004 QTL', 'PHY2304', 'PHY2304E QTL', 'PHY2502', 'PHY3163 QTL', 'PHY3605E QTL', 'PHY3609', 'PHY3624']"
20003863,"['HIS1001 8', 'MAT2308', 'MAT2310', 'MAT3300 1', 'MAT3305', 'MAT3344 2', 'PHI1002 4']","['HIS1001', 'MAT2308', 'MAT2310', 'MAT3300', 'MAT3305', 'MAT3344', 'PHI1002']"
20003871,"['CHE1048', 'CHE1075', 'CHE1079', 'CHE2018', 'CHE2021', 'PHI1002 3']","['CHE1048', 'CHE1075', 'CHE1079', 'CHE2018', 'CHE2021', 'PHI1002']"
20003874,"['EVS2301 1', 'EVS3241', 'EVS3250 1', 'EVS4071 1', 'PHI1002 4', 'POL1001 7']","['EVS2301', 'EVS3241', 'EVS3250', 'EVS4071', 'PHI1002', 'POL1001']"
20003876,"['BIO3190', 'BIO3191', 'EVF2007 1', 'EVF2032', 'EVS4071 6', 'POL1001 5']","['BIO3190', 'BIO3191', 'EVF2007', 'EVF2032', 'EVS4071', 'POL1001']"
20003880,"['HIS1056 6', 'MAT2403 1', 'MAT3379', 'MAT3514 1', 'PHI1002 11', 'PHY1103 10']","['HIS1056', 'MAT2403', 'MAT3379', 'MAT3514', 'PHI1002', 'PHY1103']"
20003882,"['PHY2004 2QTL', 'PHY2304E QTL', 'PHY3163 2QTL', 'PHY3605E QTL']","['PHY2004 QTL', 'PHY2304E QTL', 'PHY3163 QTL', 'PHY3605E QTL']"
20003889,"['HIS1001 6', 'PHY1108 3', 'PHY2500 1']","['HIS1001', 'PHY1108', 'PHY2500']"
20003892,"['PHY2004 2QTL', 'PHY2304E QTL', 'PHY3163 2QTL', 'PHY3605E QTL']","['PHY2004 QTL', 'PHY2304E QTL', 'PHY3163 QTL', 'PHY3605E QTL']"
20003895,"['EVS2109', 'EVS3232', 'EVS3242 2', 'EVS3453', 'EVS3455']","['EVS2109', 'EVS3232', 'EVS3242', 'EVS3453', 'EVS3455']"
20003897,"['CHE2110E TTH', 'CHE2118E TTH', 'PHY1161 2TTH']","['CHE2110E TTH', 'CHE2118E TTH', 'PHY1161 TTH']"
20003904,"['BIO2203 3', 'BIO2204 2', 'MAT1101 1', 'POL1001 4']","['BIO2203', 'BIO2204', 'MAT1101', 'POL1001']"
20003909,"['BIO2203 5', 'BIO3258 3', 'CHE1081 2', 'HIS1001 12', 'MAT1101 9', 'PHY1100 14', 'POL1001 5']","['BIO2203', 'BIO3258', 'CHE1081', 'HIS1001', 'MAT1101', 'PHY1100', 'POL1001']"
20003911,"['CHE1052', 'CHE1091 1', 'CHE2114', 'HIS1001 11', 'MAT1101 3', 'PHI1002 5']","['CHE1052', 'CHE1091', 'CHE2114', 'HIS1001', 'MAT1101', 'PHI1002']"
20003918,"['BIO2127 2CLCCNS', 'BIO2400E 3CLCCNS', 'BIO3182 3CLCCNS', 'BIO3356 2CLCCNS', 'BIO3803E 3CLCCNS', 'CHE1057 5CLCCNS', 'HIS1001 5', 'POL1001 11']","['BIO2127 CLCCNS', 'BIO2400E CLCCNS', 'BIO3182 CLCCNS', 'BIO3356 CLCCNS', 'BIO3803E CLCCNS', 'CHE1057 CLCCNS', 'HIS1001', 'POL1001']"
20003921,"['HIS1001 10', 'PHY2304 7', 'PHY2502 2', 'PHY3302', 'PHY3609 2', 'PHY3624 1']","['HIS1001', 'PHY2304', 'PHY2502', 'PHY3302', 'PHY3609', 'PHY3624']"
